smiles,ccdid,description,sm_check,rd_smiles,res_smiles
c1cc(c(cc1Oc2c(cc(cc2I)CC(C(=O)O)N)I)I)O,T3,"3,5,3'triiodothyronine",True,NC(Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,NC(C=O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1
CC(C)CCC(C(=O)O)NC,T3R,"n,5-dimethyl-l-norleucine",True,CNC(CCC(C)C)C(=O)O,CNC(C=O)CCC(C)C
c1c(cc(c(c1I)Oc2cc(c(c(c2)I)O)I)I)CC(C(=O)O)N,T44,"3,5,3',5'-tetraiodo-l-thyronine",True,NC(Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,NC(C=O)Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1
CC#CCC(C(=O)O)N,T79,(2s)-2-azanylhex-4-ynoic acid,True,CC#CCC(N)C(=O)O,CC#CCC(N)C=O
C(CSCCNCC(=O)O)C(=O)O,T7H,3-({2-[(carboxymethyl)amino]ethyl}sulfanyl)propanoic acid,True,O=C(O)CCSCCNCC(=O)O,O=CCNCCSCCC(=O)O
c1ccc2c(c1)C(=O)c3cc(ccc3N2)CC(C(=O)O)[NH3+],T7Q,(2~{s})-2-azanyl-3-(9-oxidanylidene-10~{h}-acridin-2-yl)propanoic acid,True,NC(Cc1ccc2[nH]c3ccccc3c(=O)c2c1)C(=O)O,NC(C=O)Cc1ccc2[nH]c3ccccc3c(=O)c2c1
CC(C(C(=O)O)N)OP(=O)(O)S,T8L,thio-phosohothreonine,True,CC(OP(=O)(O)S)C(N)C(=O)O,CC(OP(=O)(O)S)C(N)C=O
CC(C(C(=O)O)N)[SeH],T9E,selenothreonine,True,CC([SeH])C(N)C(=O)O,CC([SeH])C(N)C=O
CC=CCC(C)C(C(C(=O)O)N(C)C)O,TBM,"4-methyl-4-[(e)-2-butenyl]-4,n-dimethyl-threonine",True,CC=CCC(C)C(O)C(C(=O)O)N(C)C,CC=CCC(C)C(O)C(C=O)N(C)C
CC(C)(C)OC(=O)NC(C=O)C1CCCCC1,TCO,tert-butyl(1s)-1-cyclohexyl-2-oxoethylcarbamate,True,CC(C)(C)OC(=O)NC(C=O)C1CCCCC1,CC(C)(C)OC(=O)NC(C=O)C1CCCCC1
c1ccc(cc1)C2CC2[NH+]=C3C=C(C(=O)C=C3O)CC(C(=O)O)N,TCQ,"(1s,2r)-n-{(1e)-5-[(2s)-2-amino-2-carboxyethyl]-2-hydroxy-4-oxocyclohexa-2,5-dien-1-ylidene}-2-phenylcyclopropanaminium",True,NC(CC1=CC(=NC2CC2c2ccccc2)C(O)=CC1=O)C(=O)O,NC(C=O)CC1=CC(=NC2CC2c2ccccc2)C(O)=CC1=O
c1cc(ccc1CC(C(=O)O)N)n2ncnn2,TEF,4-(2h-tetrazol-2-yl)-l-phenylalanine,True,NC(Cc1ccc(-n2ncnn2)cc1)C(=O)O,NC(C=O)Cc1ccc(-n2ncnn2)cc1
c1c2c(c[nH]c2c(c(c1F)F)F)CC(C(=O)O)N,TFW,"5,6,7-trifluoro-tryptophan",True,NC(Cc1c[nH]c2c(F)c(F)c(F)cc12)C(=O)O,NC(C=O)Cc1c[nH]c2c(F)c(F)c(F)cc12
CN(CC1CNC2=C(N1)C(=O)N=C(N2)N)c3ccc(cc3)C(=O)NC(CCC(=O)O)C(=O)O,TGQ,"(2~{s})-2-[[4-[[(6~{r})-2-azanyl-4-oxidanylidene-5,6,7,8-tetrahydro-1~{h}-pteridin-6-yl]methyl-methyl-amino]phenyl]carbonylamino]pentanedioic acid",True,CN(CC1CNc2[nH]c(N)nc(=O)c2N1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,CN(CC1CNc2[nH]c(N)nc(=O)c2N1)c1ccc(C(=O)NC(C=O)CCC(=O)O)cc1
CC(C(C(=O)O)N)OC(=O)C,TH5,o-acetyl-l-threonine,True,CC(=O)OC(C)C(N)C(=O)O,CC(=O)OC(C)C(N)C=O
C(C(C(C(=O)O)N)O)O,TH6,4-hydroxy-l-threonine,True,NC(C(=O)O)C(O)CO,NC(C=O)C(O)CO
c1cc(ccc1C(=O)NC(CCC(=O)O)C(=O)O)NCC2C=NC3=C(N2CO)C(=O)N=C(N3)N,THF,5-hydroxymethylene-6-hydrofolic acid,True,Nc1nc(=O)c2c([nH]1)N=CC(CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)N2CO,Nc1nc(=O)c2c([nH]1)N=CC(CNc1ccc(C(=O)NC(C=O)CCC(=O)O)cc1)N2CO
CN1c2c(nc(nc2O)N)NCC1CNc3ccc(cc3)C(=O)NC(CCC(=O)O)C(=O)O,THH,"n-[4-({[(6s)-2-amino-4-hydroxy-5-methyl-5,6,7,8-tetrahydropteridin-6-yl]methyl}amino)benzoyl]-l-glutamic acid",True,CN1c2c(O)nc(N)nc2NCC1CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,CN1c2c(O)nc(N)nc2NCC1CNc1ccc(C(=O)NC(C=O)CCC(=O)O)cc1
c1cc(ccc1C(=O)NC(CCC(=O)O)C(=O)O)NCC2CNC3=C(N2)C(=O)N=C(N3)N,THL,"n-[4-({[(6s)-2-amino-4-oxo-1,4,5,6,7,8-hexahydropteridin-6-yl]methyl}amino)benzoyl]-l-glutamic acid",True,Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)N2,Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)NC(C=O)CCC(=O)O)cc1)N2
c1ccc2c(c1)c(c[nH]2)CC(C(=O)O)NCCN,TIG,n-(2-aminoethyl)-l-tryptophan,True,NCCNC(Cc1c[nH]c2ccccc12)C(=O)O,NCCNC(C=O)Cc1c[nH]c2ccccc12
c1cc(sc1)CC(C(=O)O)N,TIH,beta(2-thienyl)alanine,True,NC(Cc1cccs1)C(=O)O,NC(C=O)Cc1cccs1
CC(O)(O)OCC(C(=O)O)N,TIS,"o-(1,1-dihydroxyethyl)-l-serine",True,CC(O)(O)OCC(N)C(=O)O,CC(O)(O)OCC(N)C=O
CC(=S)NCCCCC(C(=O)O)N,TLY,(2s)-2-azanyl-6-(ethanethioylamino)hexanoic acid,True,CC(=S)NCCCCC(N)C(=O)O,CC(=S)NCCCCC(N)C=O
CCCCC(C)C(C(C(=O)O)NC)O,TMD,"(6,7-dihydro)4-[(e)-butenyl]-4,n-dimethyl-threonine",True,CCCCC(C)C(O)C(NC)C(=O)O,CCCCC(C)C(O)C(C=O)NC
c1cc(ccc1C(=O)NC(CCC(=O)O)C(=O)O)N2CC3C=NC4=C(N3C2)C(=O)N=C(N4)N,TMF,"5,10-methylene-6-hydrofolic acid",True,Nc1nc(=O)c2c([nH]1)N=CC1CN(c3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)CN21,Nc1nc(=O)c2c([nH]1)N=CC1CN(c3ccc(C(=O)NC(C=O)CCC(=O)O)cc3)CN21
c1c(cc(c(c1[N+](=O)[O-])SCC(C(=O)O)N)[N+](=O)[O-])[N+](=O)[O-],TNB,"s-(2,3,6-trinitrophenyl)cysteine",True,NC(CSc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)O,NC(C=O)CSc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-]
CC(=O)NC1C(C(C(OC1OCC(C(=O)O)N)CO)O)O,TNR,o-(2-acetamido-2-deoxy-alpha-d-galactopyranosyl)-l-serine,True,CC(=O)NC1C(OCC(N)C(=O)O)OC(CO)C(O)C1O,CC(=O)NC1C(OCC(N)C=O)OC(CO)C(O)C1O
CC(C(C(=O)O)N)OC1C(C(C(C(O1)CO)O)O)NC(=O)C,TNY,"(2s,3r)-3-{[(2s,3r,4r,5r,6r)-3-(acetylamino)-4,5-dihydroxy-6-(hydroxymethyl)tetrahydro-2h-pyran-2-yl]oxy}-2-aminobutanoic acid (non-preferred name)",True,CC(=O)NC1C(OC(C)C(N)C(=O)O)OC(CO)C(O)C1O,CC(=O)NC1C(OC(C)C(N)C=O)OC(CO)C(O)C1O
c1cc(c(c2c1c(c[nH]2)CC(C(=O)O)N)O)O,TOQ,"6,7-dihydroxy-l-tryptophan",True,NC(Cc1c[nH]c2c(O)c(O)ccc12)C(=O)O,NC(C=O)Cc1c[nH]c2c(O)c(O)ccc12
c1ccc2c(c1)c(cn2OO)CC(C(=O)O)N,TOX,1-hydroperoxy-l-tryptophan,True,NC(Cc1cn(OO)c2ccccc12)C(=O)O,NC(C=O)Cc1cn(OO)c2ccccc12
CC(C(C(=O)O)NC(=O)CCCCCCS)OP(=O)(O)O,TP7,coenzyme b,True,CC(OP(=O)(O)O)C(NC(=O)CCCCCCS)C(=O)O,CC(OP(=O)(O)O)C(C=O)NC(=O)CCCCCCS
CC(C)(C)C1CCC(N1)C(=O)O,TPJ,(5r)-5-tert-butyl-l-proline,True,CC(C)(C)C1CCC(C(=O)O)N1,CC(C)(C)C1CCC(C=O)N1
CC(C(C(=O)O)N)OP(=O)(O)O,TPO,phosphothreonine,True,CC(OP(=O)(O)O)C(N)C(=O)O,CC(OP(=O)(O)O)C(N)C=O
C1=C(C(=O)C=C(C1=O)O)CC(C(=O)O)N,TPQ,"5-(2-carboxy-2-aminoethyl)-2-hydroxy-1,4-benzoquinone",True,NC(CC1=CC(=O)C(O)=CC1=O)C(=O)O,NC(C=O)CC1=CC(=O)C(O)=CC1=O
Cc1ccc(cc1)S(=O)(=O)N2CCCC2C(=O)O,TPR,tosyl-d-proline,True,Cc1ccc(S(=O)(=O)N2CCCC2C(=O)O)cc1,Cc1ccc(S(=O)(=O)N2CCCC2C=O)cc1
CC(C(C(=O)O)NC(=O)CCCCS)OP(=O)(O)O,TPZ,o-phosphono-n-(5-sulfanylpentanoyl)-l-threonine,True,CC(OP(=O)(O)O)C(NC(=O)CCCCS)C(=O)O,CC(OP(=O)(O)O)C(C=O)NC(=O)CCCCS
c1ccc2c(c1)c(c[nH]2)CC(C(=O)O)NS(=O)(=O)c3ccc(c(c3)C(F)(F)F)Cl,TQI,n-{[4-chloro-3-(trifluoromethyl)phenyl]sulfonyl}-l-tryptophan,True,O=C(O)C(Cc1c[nH]c2ccccc12)NS(=O)(=O)c1ccc(Cl)c(C(F)(F)F)c1,O=CC(Cc1c[nH]c2ccccc12)NS(=O)(=O)c1ccc(Cl)c(C(F)(F)F)c1
[H]N=C1C=Cc2c(c[nH]c2C1=O)CC(C(=O)O)N,TQQ,"(s)-2-amino-3-(6,7-dihydro-6-imino-7-oxo-1h-indol-3-yl)propanoic acid",True,N=C1C=Cc2c(CC(N)C(=O)O)c[nH]c2C1=O,N=C1C=Cc2c(CC(N)C=O)c[nH]c2C1=O
C(C(C(=O)O)N)SSSSS,TQZ,2-amino-3-pentasulfanylpropan-1-ol,True,NC(CSSSSS)C(=O)O,NC(C=O)CSSSSS
c1ccc2c(c1)c(cn2C=O)CC(C(=O)O)N,TRF,n1-formyl-tryptophan,True,NC(Cc1cn(C=O)c2ccccc12)C(=O)O,NC(C=O)Cc1cn(C=O)c2ccccc12
c1cc2c(c[nH]c2nc1)CC(C(=O)O)N,TRN,nz2-tryptophan,True,NC(Cc1c[nH]c2ncccc12)C(=O)O,NC(C=O)Cc1c[nH]c2ncccc12
c1ccc2c(c1)c(c([nH]2)O)CC(C(=O)O)N,TRO,2-hydroxy-tryptophan,True,NC(Cc1c(O)[nH]c2ccccc12)C(=O)O,NC(C=O)Cc1c(O)[nH]c2ccccc12
c1c(c2c([nH]1)C(=O)C(=O)C=C2)CC(C(=O)O)N,TRQ,"2-amino-3-(6,7-dioxo-6,7-dihydro-1h-indol-3-yl)-propionic acid",True,NC(Cc1c[nH]c2c1C=CC(=O)C2=O)C(=O)O,NC(C=O)Cc1c[nH]c2c1C=CC(=O)C2=O
c1ccc(cc1)NNc2ccc3c(c[nH]c3c2O)CC(C=O)N,TRW,trw3-(2-amino-3-hydroxy-propyl)-6-(n'-cyclohexyl-hydrazino)octahydro-indol-7-ol,True,NC(C=O)Cc1c[nH]c2c(O)c(NNc3ccccc3)ccc12,NC(C=O)Cc1c[nH]c2c(O)c(NNc3ccccc3)ccc12
c1cc2c(cc1O)[nH]cc2CC(C(=O)O)N,TRX,6-hydroxytryptophan,True,NC(Cc1c[nH]c2cc(O)ccc12)C(=O)O,NC(C=O)Cc1c[nH]c2cc(O)ccc12
CC(C(C)(C(C(=O)O)N)O)O,TS9,"(2s,3s,4r)-2-amino-3,4-dihydroxy-3-methylpentanoic acid",True,CC(O)C(C)(O)C(N)C(=O)O,CC(O)C(C)(O)C(N)C=O
C(C(C(=O)O)N)SSS,TSY,(2s)-2-amino-3-trisulfanylpropanoic acid,True,NC(CSSS)C(=O)O,NC(C=O)CSSS
CNc1c2c(ncn1)n(cn2)C3C(C(C(O3)CSCCC(C(=O)O)N)O)O,TT8,"(2s)-2-azanyl-4-[[(2s,3s,4r,5r)-5-[6-(methylamino)purin-9-yl]-3,4-bis(oxidanyl)oxolan-2-yl]methylsulfanyl]butanoic acid",True,CNc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O,CNc1ncnc2c1ncn2C1OC(CSCCC(N)C=O)C(O)C1O
c1cc(c(c2c1c(c[nH]2)CC(C(=O)O)N)O)N,TTQ,6-amino-7-hydroxy-l-tryptophan,True,Nc1ccc2c(CC(N)C(=O)O)c[nH]c2c1O,Nc1ccc2c(CC(N)C=O)c[nH]c2c1O
c1cc(ccc1CCN=C2C=C(C(=O)C=C2O)CC(C(=O)O)N)O,TTS,"3-((3e)-4-hydroxy-3-{[2-(4-hydroxyphenyl)ethyl]imino}-6-oxocyclohexa-1,4-dien-1-yl)alanine",True,NC(CC1=CC(=NCCc2ccc(O)cc2)C(O)=CC1=O)C(=O)O,NC(C=O)CC1=CC(=NCCc2ccc(O)cc2)C(O)=CC1=O
CCCC(C(=O)O)NCC(C(Cc1cccs1)N)O,TVA,"n-[(2r,3s)-3-amino-2-hydroxy-4-(thiophen-2-yl)butyl]-l-norvaline",True,CCCC(NCC(O)C(N)Cc1cccs1)C(=O)O,CCCC(C=O)NCC(O)C(N)Cc1cccs1
C1C(C(=CC=C1CC(C(=O)O)N)O)O,TXY,"3-[(5s)-4,5-dihydroxycyclohexa-1,3-dien-1-yl]-l-alanine",True,NC(CC1=CC=C(O)C(O)C1)C(=O)O,NC(C=O)CC1=CC=C(O)C(O)C1
CC(C(C(=O)O)NC(=O)CCCCCS)OP(=O)(O)O,TXZ,o-phosphono-n-(6-sulfanylhexanoyl)-l-threonine,True,CC(OP(=O)(O)O)C(NC(=O)CCCCCS)C(=O)O,CC(OP(=O)(O)O)C(C=O)NC(=O)CCCCCS
CC(C)(C)Oc1ccc(cc1)CC(C(=O)O)N,TY1,o-tert-butyl-l-tyrosine,True,CC(C)(C)Oc1ccc(CC(N)C(=O)O)cc1,CC(C)(C)Oc1ccc(CC(N)C=O)cc1
c1cc(c(cc1CC(C(=O)O)N)N)O,TY2,3-amino-l-tyrosine,True,Nc1cc(CC(N)C(=O)O)ccc1O,Nc1cc(CC(N)C=O)ccc1O
c1ccc(cc1)COc2ccc(cc2)CC(C(=O)O)N,TY5,o-benzyl-l-tyrosine,True,NC(Cc1ccc(OCc2ccccc2)cc1)C(=O)O,NC(C=O)Cc1ccc(OCc2ccccc2)cc1
c1c(c(cc(c1O)OO)OO)CC(C(=O)O)N,TY8,"2,4-bis(hydroperoxy)-5-hydroxy-l-phenylalanine",True,NC(Cc1cc(O)c(OO)cc1OO)C(=O)O,NC(C=O)Cc1cc(O)c(OO)cc1OO
c1c(cc(c(c1O)OO)OO)CC(C(=O)O)N,TY9,"3,4-bis(hydroperoxy)-5-hydroxy-l-phenylalanine",True,NC(Cc1cc(O)c(OO)c(OO)c1)C(=O)O,NC(C=O)Cc1cc(O)c(OO)c(OO)c1
c1cc(ccc1CC(C=O)N)O,TYB,tyrosinal,True,NC(C=O)Cc1ccc(O)cc1,NC(C=O)Cc1ccc(O)cc1
c1c(cc(c(c1I)O)I)CC(C(=O)O)N,TYI,"3,5-diiodotyrosine",True,NC(Cc1cc(I)c(O)c(I)c1)C(=O)O,NC(C=O)Cc1cc(I)c(O)c(I)c1
CNC(Cc1cc(c(cc1O)O)O)C(=O)O,TYJ,"2,5-dihydroxy-n-methyl-l-tyrosine",True,CNC(Cc1cc(O)c(O)cc1O)C(=O)O,CNC(C=O)Cc1cc(O)c(O)cc1O
c1cc(ccc1CC(C(=O)O)N)Oc2ccc(c3c2NON3)N,TYN,aminobenzofurazan-o-tyrosine,True,Nc1ccc(Oc2ccc(CC(N)C(=O)O)cc2)c2c1NON2,Nc1ccc(Oc2ccc(CC(N)C=O)cc2)c2c1NON2
C(C(C(=O)O)N)C(=CC=COO)C=CO,TYO,"(4z,6e)-2-amino-7-hydroperoxy-4-[(e)-2-hydroxyvinyl]hepta-4,6-dienoic acid",True,NC(CC(C=CO)=CC=COO)C(=O)O,NC(C=O)CC(C=CO)=CC=COO
c1c(c(cc(c1N)O)O)CC(C(=O)O)N,TYQ,3-amino-6-hydroxy-tyrosine,True,Nc1cc(CC(N)C(=O)O)c(O)cc1O,Nc1cc(CC(N)C=O)c(O)cc1O
c1ccc(cc1)C2CC2N=C3CC(C(=O)C=C3O)CC(C(=O)O)N,TYT,tyrosine derivative,True,NC(CC1CC(=NC2CC2c2ccccc2)C(O)=CC1=O)C(=O)O,NC(C=O)CC1CC(=NC2CC2c2ccccc2)C(O)=CC1=O
c1ccc(cc1)NC(=O)CSCC(C(=O)O)N,TYX,s-(2-anilino-2-oxoethyl)-l-cysteine,True,NC(CSCC(=O)Nc1ccccc1)C(=O)O,NC(C=O)CSCC(=O)Nc1ccccc1
C1=C(C(=O)C=C(C1=N)O)CC(C(=O)O)N,TYY,"3-(4-hydroxy-3-imino-6-oxo-cyclohexa-1,4-dienyl)-alanine",True,N=C1C=C(CC(N)C(=O)O)C(=O)C=C1O,N=C1C=C(CC(N)C=O)C(=O)C=C1O
C(CCC(C(=O)O)N)CCS,U2M,(2s)-2-amino-7-sulfanylheptanoic acid,True,NC(CCCCCS)C(=O)O,NC(C=O)CCCCCS
c1cc(ccc1CC(C(=O)O)N)OCC2CCCCC2,U2X,o-(cyclohexylmethyl)-l-tyrosine,True,NC(Cc1ccc(OCC2CCCCC2)cc1)C(=O)O,NC(C=O)Cc1ccc(OCC2CCCCC2)cc1
c1cc(ccc1CC(C(=O)O)N)NCC2CCCCC2,U3X,4-[(cyclohexylmethyl)amino]-l-phenylalanine,True,NC(Cc1ccc(NCC2CCCCC2)cc1)C(=O)O,NC(C=O)Cc1ccc(NCC2CCCCC2)cc1
c1nc(c2c(n1)n(cn2)C3C(C(C(O3)CSCCC(C(=O)O)NC(=O)C=CC4C=CC(C=C4)O)O)O)N,U4Y,"(2s)-4-({[(2s,3s,4r,5r)-5-(6-amino-9h-purin-9-yl)-3,4-dihydroxytetrahydrofuran-2-yl]methyl}sulfanyl)-2-{[(2e)-3-(cis-4-hydroxycyclohexa-2,5-dien-1-yl)prop-2-enoyl]amino}butanoic acid",True,Nc1ncnc2c1ncn2C1OC(CSCCC(NC(=O)C=CC2C=CC(O)C=C2)C(=O)O)C(O)C1O,Nc1ncnc2c1ncn2C1OC(CSCCC(C=O)NC(=O)C=CC2C=CC(O)C=C2)C(O)C1O
CC(C(C(=O)O)NC(=O)O)O,U6A,n-carboxy-l-threonine,True,CC(O)C(NC(=O)O)C(=O)O,CC(O)C(C=O)NC(=O)O
c1cc(c(c2c1C(CNC2)CCCN(CCC(C(=O)O)N)CC3C(C(C(O3)n4cnc5c4ncnc5N)O)O)Cl)Cl,U87,"5'-([(3s)-3-amino-3-carboxypropyl]{3-[(4r)-7,8-dichloro-1,2,3,4-tetrahydroisoquinolin-4-yl]propyl}amino)-5'-deoxyadenosine",True,Nc1ncnc2c1ncn2C1OC(CN(CCCC2CNCc3c2ccc(Cl)c3Cl)CCC(N)C(=O)O)C(O)C1O,Nc1ncnc2c1ncn2C1OC(CN(CCCC2CNCc3c2ccc(Cl)c3Cl)CCC(N)C=O)C(O)C1O
C1=C(NC(N1)O)CC(C(=O)O)N,U8S,"3-[(2s)-2-hydroxy-2,3-dihydro-1h-imidazol-4-yl]-l-alanine",True,NC(CC1=CNC(O)N1)C(=O)O,NC(C=O)CC1=CNC(O)N1
C(=C(C(=O)O)N)NC(=O)N,UAL,(2z)-2-amino-3-(carbamoylamino)prop-2-enoic acid,True,NC(=O)NC=C(N)C(=O)O,NC(=O)NC=C(N)C=O
c1ccc2c(c1)nc(s2)CCC(C(=O)O)N,UB4,"(2s)-2-amino-4-(1,3-benzothiazol-2-yl)butanoic acid",True,NC(CCc1nc2ccccc2s1)C(=O)O,NC(C=O)CCc1nc2ccccc2s1
CC1=CN(C(=O)N(C1=O)Cc2ccsc2C(=O)O)CC(C(=O)O)N,UBA,"(s)-1-(2-amino-2-carboxyethyl)-3(2-carboxythiophene-3-yl-methyl)-5-methylpyrimidine-2,4-dione",True,Cc1cn(CC(N)C(=O)O)c(=O)n(Cc2ccsc2C(=O)O)c1=O,Cc1cn(CC(N)C=O)c(=O)n(Cc2ccsc2C(=O)O)c1=O
c1ccc(c(c1)CN2C(=O)C=CN(C2=O)CC(C(=O)O)N)C(=O)O,UBC,"(s)-1-(2-amino-2-carboxyethyl)-3-(2-carboxybenzyl)pyrimidine-2,4-dione",True,NC(Cn1ccc(=O)n(Cc2ccccc2C(=O)O)c1=O)C(=O)O,NC(C=O)Cn1ccc(=O)n(Cc2ccccc2C(=O)O)c1=O
c1ccc2c(c1)cc(c(n2)C(=O)NC(CO)C(=O)O)O,UDS,n-[(3-hydroxyquinolin-2-yl)carbonyl]-d-serine,True,O=C(NC(CO)C(=O)O)c1nc2ccccc2cc1O,O=CC(CO)NC(=O)c1nc2ccccc2cc1O
c1ccc2c(c1)cccc2C#Cc3cn(c4c3c(ncn4)N)C5C(C(C(O5)CSCCC(C(=O)O)N)O)O,UEM,"(2~{s})-2-azanyl-4-[[(2~{s},3~{s},4~{r},5~{r})-5-[4-azanyl-5-(2-naphthalen-1-ylethynyl)pyrrolo[2,3-d]pyrimidin-7-yl]-3,4-bis(oxidanyl)oxolan-2-yl]methylsulfanyl]butanoic acid",True,Nc1ncnc2c1c(C#Cc1cccc3ccccc13)cn2C1OC(CSCCC(N)C(=O)O)C(O)C1O,Nc1ncnc2c1c(C#Cc1cccc3ccccc13)cn2C1OC(CSCCC(N)C=O)C(O)C1O
CC(C)(COP(=O)(O)OCC(C(=O)O)N)C(C(=O)NCCC(=O)NCCNC(=O)CO)O,UF0,"o-[(r)-hydroxy{[(3r)-3-hydroxy-4-{[3-({2-[(hydroxyacetyl)amino]ethyl}amino)-3-oxopropyl]amino}-2,2-dimethyl-4-oxobutyl]oxy}phosphoryl]-l-serine",True,CC(C)(COP(=O)(O)OCC(N)C(=O)O)C(O)C(=O)NCCC(=O)NCCNC(=O)CO,CC(C)(COP(=O)(O)OCC(N)C=O)C(O)C(=O)NCCC(=O)NCCNC(=O)CO
c1ccc(cc1)C#Cc2cn(c3c2c(ncn3)N)C4C(C(C(O4)CSCCC(C(=O)O)N)O)O,UF9,"(2~{s})-2-azanyl-4-[[(2~{s},3~{s},4~{r},5~{r})-5-[4-azanyl-5-(2-phenylethynyl)pyrrolo[2,3-d]pyrimidin-7-yl]-3,4-bis(oxidanyl)oxolan-2-yl]methylsulfanyl]butanoic acid",True,Nc1ncnc2c1c(C#Cc1ccccc1)cn2C1OC(CSCCC(N)C(=O)O)C(O)C1O,Nc1ncnc2c1c(C#Cc1ccccc1)cn2C1OC(CSCCC(N)C=O)C(O)C1O
c1c(c2c(ncnc2n1C3C(C(C(O3)CSCCC(C(=O)O)N)O)O)N)I,UG9,"(2~{s})-2-azanyl-4-[[(2~{s},3~{s},4~{r},5~{r})-5-(4-azanyl-5-iodanyl-pyrrolo[2,3-d]pyrimidin-7-yl)-3,4-bis(oxidanyl)oxolan-2-yl]methylsulfanyl]butanoic acid",True,Nc1ncnc2c1c(I)cn2C1OC(CSCCC(N)C(=O)O)C(O)C1O,Nc1ncnc2c1c(I)cn2C1OC(CSCCC(N)C=O)C(O)C1O
c1ccc2c(c1)cc(cn2)C#Cc3cn(c4c3c(ncn4)N)C5C(C(C(O5)CSCCC(C(=O)O)N)O)O,UGR,"(2~{s})-2-azanyl-4-[[(2~{s},3~{s},4~{r},5~{r})-5-[4-azanyl-5-(2-quinolin-3-ylethynyl)pyrrolo[2,3-d]pyrimidin-7-yl]-3,4-bis(oxidanyl)oxolan-2-yl]methylsulfanyl]butanoic acid",True,Nc1ncnc2c1c(C#Cc1cnc3ccccc3c1)cn2C1OC(CSCCC(N)C(=O)O)C(O)C1O,Nc1ncnc2c1c(C#Cc1cnc3ccccc3c1)cn2C1OC(CSCCC(N)C=O)C(O)C1O
c1ccc2c(c1)[nH]c(n2)C#Cc3cn(c4c3c(ncn4)N)C5C(C(C(O5)CSCCC(C(=O)O)N)O)O,UH2,"(2~{s})-2-azanyl-4-[[(2~{s},3~{s},4~{r},5~{r})-5-[4-azanyl-5-[2-(1~{h}-benzimidazol-2-yl)ethynyl]pyrrolo[2,3-d]pyrimidin-7-yl]-3,4-bis(oxidanyl)oxolan-2-yl]methylsulfanyl]butanoic acid",True,Nc1ncnc2c1c(C#Cc1nc3ccccc3[nH]1)cn2C1OC(CSCCC(N)C(=O)O)C(O)C1O,Nc1ncnc2c1c(C#Cc1nc3ccccc3[nH]1)cn2C1OC(CSCCC(N)C=O)C(O)C1O
c1c(cnc(n1)SCC(C=O)N)I,UJR,(2~{r})-2-azanyl-3-(5-iodanylpyrimidin-2-yl)sulfanyl-propanal,True,NC(C=O)CSc1ncc(I)cn1,NC(C=O)CSc1ncc(I)cn1
c1c(nnn1CC(C(=O)O)N)P(=O)(O)O,UKD,"3-(4-phosphono-1h-1,2,3-triazol-1-yl)-l-alanine",True,NC(Cn1cc(P(=O)(O)O)nn1)C(=O)O,NC(C=O)Cn1cc(P(=O)(O)O)nn1
c1c(n(nn1)CC(C(=O)O)N)P(=O)(O)O,UKY,"3-(5-phosphono-1h-1,2,3-triazol-1-yl)-l-alanine",True,NC(Cn1nncc1P(=O)(O)O)C(=O)O,NC(C=O)Cn1nncc1P(=O)(O)O
C(C(C(=O)O)N)C(O)O,UN2,"2-amino-4,4-dihydroxybutanoic acid",True,NC(CC(O)O)C(=O)O,NC(C=O)CC(O)O
C(C(C(=O)O)N)[Se-]=O,UOX,3-(oxido-lambda~4~-selanyl)-l-alanine,True,NC(C[SeH]=O)C(=O)O,NC(C=O)C[SeH]=O
c1cc(ccc1CC(C(=O)O)N)CNC(=O)CCl,UXQ,(2s)-2-azanyl-3-[4-[(2-chloranylethanoylamino)methyl]phenyl]propanoic acid,True,NC(Cc1ccc(CNC(=O)CCl)cc1)C(=O)O,NC(C=O)Cc1ccc(CNC(=O)CCl)cc1
CC(CCC(=O)NCCCCC(C(=O)O)N)C1CCC2C1(CCC3C2CCC4C3(CCC(=O)C4)C)C,UZ9,"(2s)-2-amino-6-({(4r)-4-[(10r,13s)-10,13-dimethyl-3-oxohexadecahydro-1h-cyclopenta[a]phenanthren-17-yl]pentanoyl}amino)hexanoic acid",True,CC(CCC(=O)NCCCCC(N)C(=O)O)C1CCC2C3CCC4CC(=O)CCC4(C)C3CCC12C,CC(CCC(=O)NCCCCC(N)C=O)C1CCC2C3CCC4CC(=O)CCC4(C)C3CCC12C
